ID,log2FoldChange,lfcSE,CI_lower,CI_upper
mikado.Chr02G379,0.375445416198352,0.152199752652731,0.0771339009990003,0.673756931397704
mikado.Chr02G380,0.00139074141020698,0.414613570168652,-0.811251856120351,0.814033338940765
mikado.Chr02G381,-2.55911798916272,3.76431921659067,-9.93718365368043,4.818947675355
mikado.Chr02G382,-0.408238551136812,0.343556360652353,-1.08160901801542,0.2651319157418
mikado.Chr02G383,-0.033557511504544,0.422767548899935,-0.862181907348416,0.795066884339328
mikado.Chr02G384,-0.1030058123373,0.203927699682012,-0.502704103714043,0.296692479039443
mikado.Chr02G394,-0.253592544310564,0.173378822950939,-0.593415037294404,0.0862299486732766
mikado.Chr02G401,0.154340120148669,0.219267271468546,-0.275423731929681,0.584103972227019
mikado.Chr02G395,0.28290824077545,0.19319952285119,-0.0957628240128819,0.661579305563782
mikado.Chr02G397,0.179921015653288,0.313470972816825,-0.434482091067689,0.794324122374265
mikado.Chr02G396,0.471928087538517,0.449010808385186,-0.408133096896448,1.35198927197348
mikado.Chr02G398,-0.584975639357587,0.354447569146233,-1.2796928748842,0.109741596169029
mikado.Chr02G399,0.351965240166315,0.411907795821871,-0.455374039644553,1.15930451997718
mikado.Chr02G400,-0.0953981493948037,0.151492856496187,-0.39232414812733,0.201527849337723
mikado.Chr02G390,0.123022490342883,0.760397268294525,-1.36735615551439,1.61340113620015
mikado.Chr02G391,-0.383319761791028,0.234027474630727,-0.842013612067253,0.0753740884851976
mikado.Chr02G392,0.155414780915584,0.339035018984852,-0.509093856294727,0.819923418125895
mikado.Chr02G393,0.0886259275051583,0.109321331673301,-0.125643882574511,0.302895737584828
mikado.Chr02G441,0.487930202110997,0.275229336773992,-0.0515192979660269,1.02737970218802
mikado.Chr02G440,0.133189038234245,0.228816966801846,-0.315292216697374,0.581670293165864
mikado.Chr02G433,0.105286848790498,0.132764238467748,-0.154931058606288,0.365504756187283
mikado.Chr02G436,0.730587892417188,0.482246930034261,-0.214616090449965,1.67579187528434
mikado.Chr02G432,-0.00769092516721088,0.273093484178513,-0.542954154157097,0.527572303822675
mikado.Chr02G434,-0.152812440655808,0.185295662883678,-0.515991939907818,0.210367058596201
mikado.Chr02G437,-0.394957262854027,0.20099690470358,-0.788911196073044,-0.00100332963501093
mikado.Chr02G402,0.336816106102482,0.150391686779725,0.0420484000142214,0.631583812190742
mikado.Chr02G404,4.65105141644472,3.7189767061278,-2.63814292756577,11.9402457604552
