ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Direction
GO:0009505	plant-type cell wall	6/162	211/85133	0.028436018957346	14.9434790240477	8.85463837548518	3.57681898116093e-06	6.54732352527141e-05	5.72107374907127e-05	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0009793	embryo development ending in seed dormancy	7/162	346/85133	0.0202312138728324	10.6317526582459	7.83875872386447	5.12170927805862e-06	9.26227183899517e-05	8.09340489595567e-05	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN188445_c0_g1_i3/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	7	Up
GO:0030897	HOPS complex	31/4589	203/85133	0.152709359605911	2.83299322539334	6.24118659241253	1.76194632401473e-07	0.000103029811296762	9.97006600845443e-05	TRINITY_DN105230_c0_g1_i1/TRINITY_DN108803_c0_g1_i1/TRINITY_DN111500_c0_g1_i1/TRINITY_DN114697_c0_g1_i1/TRINITY_DN134497_c0_g1_i1/TRINITY_DN134724_c0_g1_i1/TRINITY_DN137651_c0_g1_i1/TRINITY_DN140973_c0_g1_i1/TRINITY_DN143445_c1_g1_i1/TRINITY_DN143512_c0_g1_i1/TRINITY_DN150658_c0_g1_i1/TRINITY_DN152631_c0_g1_i1/TRINITY_DN152984_c1_g1_i1/TRINITY_DN154860_c0_g1_i1/TRINITY_DN155770_c0_g1_i1/TRINITY_DN157018_c0_g1_i1/TRINITY_DN160701_c0_g1_i1/TRINITY_DN160778_c0_g1_i1/TRINITY_DN160986_c0_g1_i1/TRINITY_DN166889_c0_g1_i1/TRINITY_DN167062_c0_g1_i1/TRINITY_DN167710_c0_g3_i1/TRINITY_DN167939_c0_g1_i1/TRINITY_DN168313_c0_g1_i1/TRINITY_DN172782_c0_g1_i1/TRINITY_DN175408_c1_g1_i1/TRINITY_DN175992_c0_g1_i1/TRINITY_DN176912_c0_g1_i1/TRINITY_DN358587_c0_g1_i1/TRINITY_DN54549_c0_g1_i1/TRINITY_DN91154_c0_g1_i1	31	Down
GO:0048366	leaf development	6/162	256/85133	0.0234375	12.3166956018519	7.91795751761573	1.0769630320547e-05	0.000192443037037393	0.000168157385706786	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0031250	anaerobic ribonucleoside-triphosphate reductase complex	9/4589	20/85133	0.45	8.34819132708651	7.84488089562385	3.71593965063969e-07	0.000204507831596382	0.00019789967142509	TRINITY_DN193563_c1_g17_i1/TRINITY_DN193563_c1_g20_i1/TRINITY_DN193563_c1_g3_i1/TRINITY_DN193563_c1_g3_i3/TRINITY_DN193563_c1_g4_i2/TRINITY_DN193563_c1_g4_i3/TRINITY_DN193563_c1_g4_i4/TRINITY_DN193563_c1_g7_i1/TRINITY_DN193563_c1_g9_i2	9	Down
GO:0000325	plant-type vacuole	7/162	403/85133	0.0173697270471464	9.12800600435009	7.14145158707963	1.37264013729614e-05	0.000242392099539	0.000211803047810648	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN187041_c0_g1_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	7	Up
GO:0014731	spectrin-associated cytoskeleton	17/4589	76/85133	0.223684210526316	4.14968574738218	6.55704012093736	4.79164325440995e-07	0.000249058968268108	0.000241011249305146	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0008998	ribonucleoside-triphosphate reductase (thioredoxin) activity	9/4589	21/85133	0.428571428571429	7.95065840674906	7.60377128106887	6.18981427478253e-07	0.000304799486078238	0.000294950651398363	TRINITY_DN193563_c1_g17_i1/TRINITY_DN193563_c1_g20_i1/TRINITY_DN193563_c1_g3_i1/TRINITY_DN193563_c1_g3_i3/TRINITY_DN193563_c1_g4_i2/TRINITY_DN193563_c1_g4_i3/TRINITY_DN193563_c1_g4_i4/TRINITY_DN193563_c1_g7_i1/TRINITY_DN193563_c1_g9_i2	9	Down
GO:0048827	phyllome development	6/162	296/85133	0.0202702702702703	10.6522772772773	7.26359388280021	2.43705514725894e-05	0.000425351136748334	0.000371673281944264	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0048316	seed development	7/162	456/85133	0.0153508771929825	8.06707548191466	6.60705588857946	3.01571106156375e-05	0.000520296816483584	0.000454637142493458	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN188445_c0_g1_i3/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	7	Up
GO:0004114	3'	29/4589	199/85133	0.14572864321608	2.70349021201015	5.7426750438638	1.15900190273507e-06	0.000520569224784348	0.000503748329512182	TRINITY_DN116441_c0_g1_i1/TRINITY_DN137768_c0_g1_i1/TRINITY_DN139941_c0_g1_i1/TRINITY_DN148128_c0_g1_i1/TRINITY_DN150283_c0_g1_i1/TRINITY_DN152218_c0_g1_i1/TRINITY_DN158033_c0_g1_i1/TRINITY_DN160952_c0_g1_i1/TRINITY_DN162457_c0_g1_i1/TRINITY_DN163127_c0_g1_i1/TRINITY_DN172942_c0_g1_i1/TRINITY_DN174608_c0_g1_i1/TRINITY_DN177015_c0_g1_i1/TRINITY_DN177046_c0_g6_i3/TRINITY_DN179492_c0_g1_i1/TRINITY_DN181334_c1_g1_i1/TRINITY_DN181334_c2_g1_i1/TRINITY_DN181803_c1_g1_i1/TRINITY_DN181803_c2_g1_i1/TRINITY_DN181803_c4_g1_i1/TRINITY_DN181803_c4_g2_i1/TRINITY_DN185944_c0_g1_i1/TRINITY_DN188065_c1_g1_i5/TRINITY_DN188298_c0_g1_i1/TRINITY_DN189099_c0_g1_i3/TRINITY_DN189099_c0_g1_i6/TRINITY_DN189621_c0_g1_i2/TRINITY_DN193049_c0_g3_i4/TRINITY_DN214481_c0_g1_i1	29	Down
GO:0015238	GO:0015238	28/4589	189/85133	0.148148148148148	2.74837574554288	5.74365269483651	1.25881462529847e-06	0.000520569224784348	0.000503748329512182	TRINITY_DN109523_c0_g1_i1/TRINITY_DN128261_c0_g1_i1/TRINITY_DN128261_c0_g3_i1/TRINITY_DN146233_c0_g1_i1/TRINITY_DN157734_c0_g1_i1/TRINITY_DN160530_c0_g1_i1/TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN183042_c0_g1_i2/TRINITY_DN185638_c0_g1_i1/TRINITY_DN187907_c4_g12_i1/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1/TRINITY_DN256095_c0_g1_i1/TRINITY_DN287978_c0_g1_i1	28	Down
GO:0035006	melanization defense response	19/4589	99/85133	0.191919191919192	3.56039585218055	6.08439299948656	1.27972340423685e-06	0.000520569224784348	0.000503748329512182	TRINITY_DN133012_c0_g2_i1/TRINITY_DN133012_c0_g3_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN157470_c0_g1_i1/TRINITY_DN159098_c0_g1_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN179448_c0_g1_i4/TRINITY_DN183711_c0_g2_i1/TRINITY_DN186932_c0_g1_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4/TRINITY_DN192786_c0_g1_i1/TRINITY_DN364589_c0_g1_i1/TRINITY_DN67093_c0_g1_i1/TRINITY_DN67093_c0_g2_i1/TRINITY_DN95518_c0_g1_i1/TRINITY_DN95518_c0_g4_i1	19	Down
GO:0035010	encapsulation of foreign target	19/4589	99/85133	0.191919191919192	3.56039585218055	6.08439299948656	1.27972340423685e-06	0.000520569224784348	0.000503748329512182	TRINITY_DN133012_c0_g2_i1/TRINITY_DN133012_c0_g3_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN157470_c0_g1_i1/TRINITY_DN159098_c0_g1_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN179448_c0_g1_i4/TRINITY_DN183711_c0_g2_i1/TRINITY_DN186932_c0_g1_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4/TRINITY_DN192786_c0_g1_i1/TRINITY_DN364589_c0_g1_i1/TRINITY_DN67093_c0_g1_i1/TRINITY_DN67093_c0_g2_i1/TRINITY_DN95518_c0_g1_i1/TRINITY_DN95518_c0_g4_i1	19	Down
GO:0010154	fruit development	7/162	458/85133	0.0152838427947598	8.03184807806351	6.58860052317865	3.10032956936145e-05	0.00052881757768313	0.000462082612849805	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN188445_c0_g1_i3/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	7	Up
GO:0005388	P-type calcium transporter activity	5/162	191/85133	0.0261780104712042	13.7568676879323	7.706692916536	3.54242072954725e-05	0.000597435226410159	0.000522040949617489	TRINITY_DN125580_c0_g2_i1/TRINITY_DN164908_c0_g1_i1/TRINITY_DN169788_c0_g1_i1/TRINITY_DN170787_c0_g2_i2/TRINITY_DN195284_c2_g2_i6	5	Up
GO:1902405	obsolete mitotic actomyosin contractile ring localization	10/4589	29/85133	0.344827586206897	6.39708147669464	6.93859976337829	1.59143712730112e-06	0.000620395240126218	0.000600348716312144	TRINITY_DN186768_c0_g1_i1/TRINITY_DN191373_c1_g1_i2/TRINITY_DN194582_c1_g16_i1/TRINITY_DN194582_c1_g16_i2/TRINITY_DN194582_c1_g16_i3/TRINITY_DN194582_c1_g2_i1/TRINITY_DN194582_c1_g6_i1/TRINITY_DN194582_c1_g6_i2/TRINITY_DN79534_c0_g1_i1/TRINITY_DN86127_c0_g1_i1	10	Down
GO:0006582	melanin metabolic process	19/4589	101/85133	0.188118811881188	3.48989296401856	5.9763912045692	1.75484906355405e-06	0.000656734713544466	0.000635513970342246	TRINITY_DN133012_c0_g2_i1/TRINITY_DN133012_c0_g3_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN157470_c0_g1_i1/TRINITY_DN159098_c0_g1_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN179448_c0_g1_i4/TRINITY_DN183711_c0_g2_i1/TRINITY_DN186932_c0_g1_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4/TRINITY_DN192786_c0_g1_i1/TRINITY_DN364589_c0_g1_i1/TRINITY_DN67093_c0_g1_i1/TRINITY_DN67093_c0_g2_i1/TRINITY_DN95518_c0_g1_i1/TRINITY_DN95518_c0_g4_i1	19	Down
GO:0099023	vesicle tethering complex	37/4589	295/85133	0.125423728813559	2.32680285576046	5.44892769218534	1.85390047197143e-06	0.000667118954452489	0.000645562670422117	TRINITY_DN104208_c0_g1_i1/TRINITY_DN105230_c0_g1_i1/TRINITY_DN105319_c0_g1_i1/TRINITY_DN114697_c0_g1_i1/TRINITY_DN134497_c0_g1_i1/TRINITY_DN134724_c0_g1_i1/TRINITY_DN137651_c0_g1_i1/TRINITY_DN140973_c0_g1_i1/TRINITY_DN143445_c1_g1_i1/TRINITY_DN143512_c0_g1_i1/TRINITY_DN149514_c0_g2_i1/TRINITY_DN150658_c0_g1_i1/TRINITY_DN152631_c0_g1_i1/TRINITY_DN152984_c1_g1_i1/TRINITY_DN154860_c0_g1_i1/TRINITY_DN155770_c0_g1_i1/TRINITY_DN157018_c0_g1_i1/TRINITY_DN159543_c0_g1_i1/TRINITY_DN160701_c0_g1_i1/TRINITY_DN160778_c0_g1_i1/TRINITY_DN160986_c0_g1_i1/TRINITY_DN167710_c0_g3_i1/TRINITY_DN167939_c0_g1_i1/TRINITY_DN168313_c0_g1_i1/TRINITY_DN170831_c0_g1_i1/TRINITY_DN176912_c0_g1_i1/TRINITY_DN181989_c0_g1_i3/TRINITY_DN186810_c0_g1_i1/TRINITY_DN191025_c0_g2_i2/TRINITY_DN277919_c0_g1_i1/TRINITY_DN358587_c0_g1_i1/TRINITY_DN365169_c0_g1_i1/TRINITY_DN54549_c0_g1_i1/TRINITY_DN65833_c0_g1_i1/TRINITY_DN73688_c0_g1_i2/TRINITY_DN80140_c0_g1_i1/TRINITY_DN91154_c0_g1_i1	37	Down
GO:1903035	negative regulation of response to wounding	26/4589	172/85133	0.151162790697674	2.80430199617893	5.65395692436095	2.01987058344339e-06	0.00069992256217394	0.000677306311430668	TRINITY_DN114833_c0_g1_i1/TRINITY_DN145247_c0_g1_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN149944_c0_g1_i1/TRINITY_DN149944_c0_g2_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN159098_c0_g1_i1/TRINITY_DN160431_c0_g2_i1/TRINITY_DN161405_c0_g1_i1/TRINITY_DN163933_c0_g2_i1/TRINITY_DN163990_c0_g7_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN179927_c0_g1_i1/TRINITY_DN183218_c1_g3_i2/TRINITY_DN186777_c0_g1_i2/TRINITY_DN186777_c0_g3_i1/TRINITY_DN187379_c3_g16_i1/TRINITY_DN187379_c3_g18_i1/TRINITY_DN187379_c3_g24_i1/TRINITY_DN187379_c3_g24_i4/TRINITY_DN187379_c3_g24_i5/TRINITY_DN187379_c3_g5_i1/TRINITY_DN187379_c3_g7_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4	26	Down
GO:1903690	negative regulation of wound healing	10/4589	30/85133	0.333333333333333	6.18384542747149	6.77842953546484	2.27140848257185e-06	0.00074815617093329	0.00072398137150348	TRINITY_DN145247_c0_g1_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN160431_c0_g2_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN186777_c0_g1_i2/TRINITY_DN186777_c0_g3_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4	10	Down
GO:0061045	negative regulation of wound healing	23/4589	142/85133	0.161971830985915	3.00482629926432	5.70720277892093	2.31899625449609e-06	0.00074815617093329	0.00072398137150348	TRINITY_DN114833_c0_g1_i1/TRINITY_DN145247_c0_g1_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN149944_c0_g1_i1/TRINITY_DN149944_c0_g2_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN160431_c0_g2_i1/TRINITY_DN161405_c0_g1_i1/TRINITY_DN163990_c0_g7_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN183218_c1_g3_i2/TRINITY_DN186777_c0_g1_i2/TRINITY_DN186777_c0_g3_i1/TRINITY_DN187379_c3_g16_i1/TRINITY_DN187379_c3_g18_i1/TRINITY_DN187379_c3_g24_i1/TRINITY_DN187379_c3_g24_i4/TRINITY_DN187379_c3_g24_i5/TRINITY_DN187379_c3_g5_i1/TRINITY_DN187379_c3_g7_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4	23	Down
GO:0031901	early endosome membrane	6/162	347/85133	0.0172910662824208	9.08666880136621	6.59084170642375	5.88589958417859e-05	0.000981637252872452	0.000857757997881465	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0009705	plant-type vacuole membrane	6/162	348/85133	0.0172413793103448	9.0605576841209	6.57905869204397	5.97983191348343e-05	0.000986343703531717	0.000861870510607328	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0042144	vacuole fusion	24/4589	157/85133	0.152866242038217	2.83590363552833	5.49592017348492	4.01942724003653e-06	0.00122917316276181	0.0011894554997541	TRINITY_DN108611_c0_g1_i1/TRINITY_DN111500_c0_g1_i1/TRINITY_DN114697_c0_g1_i1/TRINITY_DN134497_c0_g1_i1/TRINITY_DN137651_c0_g1_i1/TRINITY_DN140620_c1_g4_i1/TRINITY_DN140973_c0_g1_i1/TRINITY_DN150658_c0_g1_i1/TRINITY_DN152631_c0_g1_i1/TRINITY_DN154860_c0_g1_i1/TRINITY_DN155770_c0_g1_i1/TRINITY_DN160701_c0_g1_i1/TRINITY_DN160778_c0_g1_i1/TRINITY_DN166889_c0_g1_i1/TRINITY_DN167160_c0_g1_i1/TRINITY_DN167939_c0_g1_i1/TRINITY_DN17499_c0_g1_i1/TRINITY_DN177363_c0_g1_i1/TRINITY_DN177363_c0_g1_i2/TRINITY_DN183019_c2_g10_i4/TRINITY_DN32934_c0_g1_i1/TRINITY_DN358587_c0_g1_i1/TRINITY_DN54549_c0_g1_i1/TRINITY_DN91154_c0_g1_i1	24	Down
GO:0019888	protein phosphatase regulator activity	45/4589	404/85133	0.111386138613861	2.0663839918531	5.12834352878407	4.07271997067296e-06	0.00122917316276181	0.0011894554997541	TRINITY_DN105394_c0_g1_i1/TRINITY_DN106757_c0_g1_i1/TRINITY_DN108522_c0_g1_i1/TRINITY_DN119189_c0_g1_i1/TRINITY_DN120305_c0_g1_i1/TRINITY_DN121889_c0_g1_i1/TRINITY_DN123668_c0_g2_i1/TRINITY_DN125243_c0_g1_i1/TRINITY_DN126647_c0_g1_i1/TRINITY_DN134011_c0_g1_i1/TRINITY_DN135982_c0_g1_i1/TRINITY_DN139285_c0_g1_i1/TRINITY_DN146536_c0_g1_i1/TRINITY_DN146536_c0_g4_i1/TRINITY_DN146536_c0_g5_i1/TRINITY_DN148246_c0_g2_i1/TRINITY_DN148375_c0_g1_i1/TRINITY_DN148694_c0_g1_i2/TRINITY_DN152865_c0_g1_i1/TRINITY_DN153463_c0_g1_i1/TRINITY_DN153637_c0_g4_i1/TRINITY_DN153637_c0_g9_i1/TRINITY_DN153669_c0_g1_i1/TRINITY_DN155776_c0_g2_i2/TRINITY_DN156766_c2_g1_i4/TRINITY_DN160418_c0_g1_i1/TRINITY_DN161624_c0_g1_i1/TRINITY_DN162327_c0_g1_i1/TRINITY_DN163194_c0_g1_i1/TRINITY_DN165552_c0_g1_i1/TRINITY_DN167717_c0_g1_i1/TRINITY_DN173820_c0_g1_i1/TRINITY_DN176972_c0_g2_i2/TRINITY_DN179897_c0_g2_i4/TRINITY_DN180843_c0_g1_i1/TRINITY_DN189005_c0_g2_i2/TRINITY_DN284519_c0_g1_i1/TRINITY_DN33074_c0_g1_i1/TRINITY_DN527_c0_g1_i1/TRINITY_DN54343_c0_g1_i1/TRINITY_DN5562_c0_g1_i1/TRINITY_DN6904_c0_g1_i1/TRINITY_DN69992_c0_g1_i1/TRINITY_DN93554_c0_g1_i1/TRINITY_DN98653_c0_g2_i1	45	Down
GO:0048821	erythrocyte development	21/4589	129/85133	0.162790697674419	3.02001753434654	5.48048714237339	5.7702771957046e-06	0.00168708479509413	0.00163257086053471	TRINITY_DN111558_c0_g1_i1/TRINITY_DN132868_c0_g1_i1/TRINITY_DN148175_c2_g1_i1/TRINITY_DN149117_c1_g1_i1/TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	21	Down
GO:1905331	negative regulation of morphogenesis of an epithelium	10/4589	33/85133	0.303030303030303	5.62167766133772	6.33841531607998	6.0291932873404e-06	0.00170936764837445	0.0016541336990244	TRINITY_DN145247_c0_g1_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN160431_c0_g2_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN186777_c0_g1_i2/TRINITY_DN186777_c0_g3_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4	10	Down
GO:0022622	root system development	6/162	401/85133	0.0149625935162095	7.86302761614482	6.01496029315397	0.000129635259045549	0.00209228520244484	0.00182824598495478	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0048364	root development	6/162	401/85133	0.0149625935162095	7.86302761614482	6.01496029315397	0.000129635259045549	0.00209228520244484	0.00182824598495478	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0032187	obsolete actomyosin contractile ring localization	10/4589	34/85133	0.294117647058824	5.45633420071014	6.20360065784583	8.1280199439582e-06	0.00217273584559066	0.00210252930941307	TRINITY_DN186768_c0_g1_i1/TRINITY_DN191373_c1_g1_i2/TRINITY_DN194582_c1_g16_i1/TRINITY_DN194582_c1_g16_i2/TRINITY_DN194582_c1_g16_i3/TRINITY_DN194582_c1_g2_i1/TRINITY_DN194582_c1_g6_i1/TRINITY_DN194582_c1_g6_i2/TRINITY_DN79534_c0_g1_i1/TRINITY_DN86127_c0_g1_i1	10	Down
GO:0036214	obsolete contractile ring localization	10/4589	34/85133	0.294117647058824	5.45633420071014	6.20360065784583	8.1280199439582e-06	0.00217273584559066	0.00210252930941307	TRINITY_DN186768_c0_g1_i1/TRINITY_DN191373_c1_g1_i2/TRINITY_DN194582_c1_g16_i1/TRINITY_DN194582_c1_g16_i2/TRINITY_DN194582_c1_g16_i3/TRINITY_DN194582_c1_g2_i1/TRINITY_DN194582_c1_g6_i1/TRINITY_DN194582_c1_g6_i2/TRINITY_DN79534_c0_g1_i1/TRINITY_DN86127_c0_g1_i1	10	Down
GO:0048367	shoot system development	6/162	409/85133	0.0146699266503667	7.70922756497329	5.93881110038713	0.000144247994478962	0.00230336425226512	0.0020126875825396	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0000331	contractile vacuole	33/4589	268/85133	0.123134328358209	2.28433096014805	5.02653708587636	9.5617900932659e-06	0.00240770439702917	0.00232990543854187	TRINITY_DN108803_c0_g1_i1/TRINITY_DN109104_c0_g1_i1/TRINITY_DN113751_c0_g1_i1/TRINITY_DN119945_c0_g1_i1/TRINITY_DN137059_c0_g1_i1/TRINITY_DN139707_c0_g6_i1/TRINITY_DN142183_c0_g1_i1/TRINITY_DN145857_c0_g2_i1/TRINITY_DN157930_c0_g1_i1/TRINITY_DN158581_c0_g1_i1/TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN17292_c0_g1_i1/TRINITY_DN17499_c0_g1_i1/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1/TRINITY_DN293133_c0_g1_i1/TRINITY_DN326822_c0_g1_i1/TRINITY_DN57404_c0_g1_i1/TRINITY_DN70605_c0_g1_i1/TRINITY_DN93804_c0_g1_i1	33	Down
GO:0032889	regulation of vacuole fusion	25/4589	176/85133	0.142045454545455	2.63516140375206	5.18329858771261	9.66682812994602e-06	0.00240770439702917	0.00232990543854187	TRINITY_DN114697_c0_g1_i1/TRINITY_DN114833_c0_g1_i1/TRINITY_DN134497_c0_g1_i1/TRINITY_DN137651_c0_g1_i1/TRINITY_DN140973_c0_g1_i1/TRINITY_DN149944_c0_g1_i1/TRINITY_DN149944_c0_g2_i1/TRINITY_DN150658_c0_g1_i1/TRINITY_DN152631_c0_g1_i1/TRINITY_DN154860_c0_g1_i1/TRINITY_DN155770_c0_g1_i1/TRINITY_DN160701_c0_g1_i1/TRINITY_DN160778_c0_g1_i1/TRINITY_DN163990_c0_g7_i1/TRINITY_DN167939_c0_g1_i1/TRINITY_DN183218_c1_g3_i2/TRINITY_DN187379_c3_g16_i1/TRINITY_DN187379_c3_g18_i1/TRINITY_DN187379_c3_g24_i1/TRINITY_DN187379_c3_g24_i4/TRINITY_DN187379_c3_g24_i5/TRINITY_DN187379_c3_g5_i1/TRINITY_DN187379_c3_g7_i1/TRINITY_DN54549_c0_g1_i1/TRINITY_DN91154_c0_g1_i1	25	Down
