ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Direction	GeneRatio_num
GO:0030537	larval behavior	5/54	95/11181	0.0526315789473684	10.8976608187134	6.74894160041819	9.06379888882374e-05	0.00372522134330656	0.00323434507716973	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0035510	DNA dealkylation	3/54	19/11181	0.157894736842105	32.6929824561403	9.63158228514479	9.76969811201798e-05	0.00388581863616715	0.00337378029878516	mikado.Chr14G188/mikado.Chr14G189/mikado.Chr14G190	3	Down	0.0555555555555556
GO:0005262	calcium channel activity	5/54	98/11181	0.0510204081632653	10.5640589569161	6.62453430650946	0.000105078173024237	0.00404879335434013	0.00351527966992266	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0009581	detection of external stimulus	6/54	167/11181	0.0359281437125748	7.43912175648703	5.84037958672808	0.000144804982191591	0.00541044069824945	0.0046975013361674	mikado.Chr10G326/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	6	Down	0.111111111111111
GO:0015085	calcium ion transmembrane transporter activity	5/54	108/11181	0.0462962962962963	9.58590534979424	6.2458861262648	0.000166296580063132	0.00603069656523064	0.00523602544656982	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0072529	pyrimidine-containing compound catabolic process	3/54	23/11181	0.130434782608696	27.0072463768116	8.69748821721	0.000176131863417841	0.0062048739312628	0.00538725128108103	mikado.Chr14G188/mikado.Chr14G189/mikado.Chr14G190	3	Down	0.0555555555555556
GO:0019233	sensory perception of pain	5/54	110/11181	0.0454545454545455	9.41161616161616	6.1760542424468	0.000181264045460336	0.00620829355701652	0.00539022029921527	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0009164	nucleoside catabolic process	3/54	24/11181	0.125	25.8819444444444	8.5005095194477	0.000200606952588261	0.00663950866534963	0.00576461374709572	mikado.Chr14G188/mikado.Chr14G189/mikado.Chr14G190	3	Down	0.0555555555555556
GO:0046873	metal ion transmembrane transporter activity	7/54	254/11181	0.0275590551181102	5.70625546806649	5.28531191615404	0.000204623949134863	0.00663950866534963	0.00576461374709572	mikado.Chr08G864/mikado.Chr03G769/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	7	Down	0.12962962962963
GO:0005319	lipid transporter activity	4/54	63/11181	0.0634920634920635	13.1463844797178	6.73492403603682	0.000234368760320481	0.0074096584993629	0.00643328014159053	mikado.Chr02G589/mikado.Chr10G326/mikado.Chr18G188/mikado.Chr18G229	4	Down	0.0740740740740741
GO:0007619	courtship behavior	5/54	121/11181	0.0413223140495868	8.55601469237833	5.82152347481286	0.000282839491914458	0.00842412678916117	0.00731407089646725	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0009582	detection of abiotic stimulus	6/54	189/11181	0.0317460317460317	6.57319223985891	5.38301145035821	0.000283584878250237	0.00842412678916117	0.00731407089646725	mikado.Chr10G326/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	6	Down	0.111111111111111
